;Index;wheat;maize;soybeans;rice;class;Word1;Word2;Word3;Word4;Word5
1288;57928;0.0;0.0;0.0;0.0;5.0;bank;eu;rule;court;commiss
1289;35042;42.0;34.0;19.0;21.0;0.0;wheat;price;tonn;corn;futur
1290;43017;0.0;0.0;0.0;0.0;5.0;compani;vodafon;liberti;global;deal
1291;2168;41.0;34.0;20.0;22.0;0.0;wheat;price;tonn;corn;futur
1292;6760;0.0;0.0;0.0;0.0;5.0;unch;200;18700;19200;tonn
1293;436;29.0;22.0;13.0;16.0;0.0;mmt;wheat;crop;year;corn
1294;4004;37.0;30.0;18.0;18.0;0.0;coffe;wheat;price;futur;corn
1295;3539;37.0;29.0;12.0;16.0;0.0;price;wheat;corn;demand;futur
1296;57417;0.0;0.0;0.0;2.0;5.0;pizza;slice;tripe;morcilla;oven
1297;51278;0.0;0.0;0.0;0.0;5.0;bond;yield;percent;year;due
1298;55338;0.0;0.0;0.0;0.0;5.0;coach;weitzman;said;million;sale
1299;54022;0.0;0.0;0.0;0.0;5.0;leav;campaign;would;eu;britain
1300;60295;0.0;0.0;0.0;0.0;5.0;uk;said;converg;servic;market
1301;55665;0.0;0.0;0.0;0.0;5.0;dell;compani;buyout;propos;share
1302;29642;0.0;0.0;0.0;0.0;5.0;newmont;said;copper;compani;mine
1303;17116;0.0;0.0;0.0;0.0;5.0;reserv;said;asia;specul;trinh
1304;6994;0.0;0.0;0.0;0.0;5.0;us;illinoi;northern;farmer;cooper
1305;55069;0.0;0.0;0.0;0.0;5.0;new;jersey;billion;tax;year
1306;12648;0.0;0.0;0.0;0.0;5.0;varoufaki;greec;financ;meet;minist
1307;50415;0.0;0.0;0.0;0.0;5.0;said;tax;cameron;minist;uk
1308;51230;0.0;0.0;0.0;0.0;5.0;netflix;japan;market;japanes;us
1309;25453;0.0;0.0;0.0;0.0;5.0;bond;said;china;co;compani
1310;52310;0.0;0.0;0.0;0.0;5.0;citi;local;year;world;right
1311;28763;0.0;0.0;0.0;0.0;5.0;suzuki;said;vw;compani;partnership
1312;53989;0.0;0.0;0.0;0.0;5.0;percent;bank;reserv;billion;central
1313;21972;58.0;49.0;27.0;34.0;0.0;wheat;corn;crop;price;futur
1314;35332;0.0;0.0;0.0;0.0;5.0;uber;servic;transport;offici;korea
1315;37503;28.0;21.0;9.0;9.0;0.0;wheat;corn;futur;price;drop
1316;3155;0.0;1.0;0.0;0.0;5.0;said;ingredion;starch;penford;gordon
1317;48014;0.0;0.0;0.0;0.0;5.0;said;univers;stanford;coal;direct
1318;33266;28.0;21.0;9.0;9.0;0.0;wheat;price;corn;futur;market
1319;46451;0.0;0.0;0.0;0.0;5.0;bush;insult;nt;candid;think
1320;50051;0.0;0.0;0.0;0.0;5.0;appl;compani;phone;said;warrant
1321;7303;0.0;0.0;0.0;0.0;5.0;said;labor;job;fed;market
1322;14196;0.0;0.0;0.0;0.0;5.0;200;21100;300;price;soymeal
1323;56488;0.0;0.0;0.0;0.0;5.0;percent;investor;bank;past;stoxx
1324;27472;0.0;0.0;0.0;0.0;5.0;fiat;percent;volkswagen;vw;chrysler
1325;41106;0.0;0.0;0.0;0.0;5.0;said;year;porat;rosneft;morgan
1326;54626;0.0;0.0;0.0;0.0;5.0;said;whitman;governor;know;state
1327;10976;37.0;12.0;8.0;11.0;0.0;wheat;winter;today;crop;13
1328;12079;0.0;0.0;0.0;0.0;5.0;appl;share;new;compani;market
1329;29384;35.0;28.0;16.0;16.0;0.0;price;wheat;futur;corn;rise
1330;9888;0.0;0.0;0.0;0.0;5.0;tepco;govern;fund;yen;said
1331;27395;31.0;23.0;10.0;11.0;0.0;wheat;price;glencor;market;futur
1332;7310;2.0;6.0;1.0;1.0;5.0;corn;trade;around;start;week
1333;51046;0.0;0.0;0.0;0.0;5.0;ecb;draghi;rate;said;bank
1334;48012;0.0;0.0;0.0;0.0;5.0;deck;bank;busi;said;small
1335;33441;45.0;31.0;15.0;19.0;0.0;wheat;price;corn;futur;tonn
1336;29207;0.0;0.0;0.0;0.0;5.0;currenc;compani;dollar;earn;percent
1337;22700;0.0;0.0;0.0;0.0;5.0;lenovo;smartphon;market;said;liu
1338;41635;0.0;0.0;0.0;0.0;5.0;paypal;said;xoom;million;schulman
1339;39803;0.0;0.0;0.0;0.0;5.0;said;year;power;siliya;megawatt
1340;34757;0.0;0.0;0.0;0.0;5.0;fosun;insur;acquir;report;bank
1341;23390;0.0;0.0;0.0;0.0;5.0;nasdaq;market;stock;trade;said
1342;60388;0.0;0.0;0.0;0.0;5.0;said;halliburton;billion;baker;peopl
1343;10496;0.0;0.0;0.0;0.0;5.0;money;debt;eur1000;guy;come
1344;37444;27.0;20.0;8.0;8.0;0.0;wheat;price;futur;corn;us
1345;31598;33.0;26.0;14.0;14.0;0.0;price;wheat;corn;futur;rise
1346;16073;3.0;3.0;0.0;3.0;5.0;lowder;chs;servic;farmer;grain
1347;13430;34.0;27.0;15.0;15.0;0.0;wheat;price;corn;futur;brasilagro
1348;10772;26.0;13.0;8.0;12.0;0.0;wheat;mmt;estim;crop;usda
1349;49423;0.0;0.0;0.0;0.0;5.0;ferrari;year;market;car;percent
1350;39510;0.0;0.0;0.0;0.0;5.0;economi;china;percent;growth;year
1351;30021;0.0;0.0;0.0;0.0;5.0;employ;percent;show;increas;state
1352;29773;27.0;20.0;8.0;8.0;0.0;wheat;price;futur;corn;pork
1353;17626;31.0;24.0;12.0;12.0;0.0;price;wheat;futur;us;corn
1354;28940;0.0;0.0;0.0;0.0;5.0;london;rent;homelet;year;said
1355;33251;0.0;0.0;0.0;0.0;5.0;fund;bond;billion;doublelin;percent
1356;15090;0.0;0.0;0.0;0.0;5.0;peopl;financi;report;see;think
1357;30242;2.0;2.0;2.0;13.0;5.0;baht;percent;rice;ton;price
1358;50842;0.0;0.0;0.0;0.0;5.0;percent;sinc;increas;consum;month
1359;23876;0.0;0.0;0.0;0.0;5.0;tetri;pajitnov;game;wrote;could
1360;44121;0.0;0.0;0.0;0.0;5.0;saudi;summer;export;product;level
1361;2172;0.0;0.0;0.0;0.0;5.0;said;assault;attack;french;polic
1362;40267;0.0;0.0;0.0;0.0;5.0;said;chrysler;gm;worker;bonus
1363;32756;0.0;0.0;0.0;0.0;5.0;said;rsa;insur;investig;irish
1364;38230;0.0;0.0;0.0;0.0;5.0;billion;govern;regul;wood;said
1365;33103;0.0;0.0;0.0;0.0;5.0;said;li;kong;hong;citi
1366;4524;0.0;0.0;0.0;0.0;5.0;noodl;nestl;malaysia;million;maggi
1367;1690;33.0;25.0;11.0;13.0;0.0;wheat;glencor;fund;price;corn
1368;31619;0.0;0.0;0.0;0.0;5.0;card;credit;american;reward;get
1369;55223;0.0;0.0;0.0;0.0;5.0;market;insur;price;deal;continu
1370;27986;28.0;21.0;9.0;9.0;0.0;wheat;price;corn;futur;fertil
1371;54267;0.0;0.0;0.0;0.0;5.0;export;million;oil;europ;day
1372;57326;0.0;0.0;0.0;0.0;5.0;food;good;chef;koffmann;peopl
1373;43912;0.0;0.0;0.0;0.0;5.0;jokowi;said;minist;indonesia;spend
1374;13025;42.0;38.0;13.0;15.0;0.0;wheat;corn;futur;year;price
1375;22949;0.0;0.0;0.0;0.0;5.0;compani;uber;taxi;cab;bbb
1376;31001;0.0;0.0;0.0;0.0;5.0;scott;hydropon;said;hagedorn;legal
1377;23235;29.0;22.0;8.0;10.0;0.0;wheat;price;futur;corn;market
1378;41819;0.0;0.0;0.0;0.0;5.0;revenu;percent;bank;year;billion
1379;47333;0.0;0.0;0.0;0.0;5.0;tumblr;porn;peopl;yahoo;content
1380;59444;0.0;0.0;0.0;0.0;5.0;aig;two;insur;compani;said
1381;25682;34.0;27.0;15.0;15.0;0.0;wheat;price;coffe;futur;corn
1382;36738;40.0;31.0;19.0;19.0;0.0;wheat;price;corn;futur;crop
1383;4294;6.0;3.0;3.0;0.0;0.0;million;bushel;tonn;2016;octob
1384;50874;0.0;0.0;0.0;0.0;5.0;us;feb;est;bank;jan
1385;60612;0.0;0.0;0.0;0.0;5.0;blu;said;imperi;brand;cooper
1386;14116;0.0;0.0;0.0;0.0;5.0;even;control;capit;within;creditor
1387;20691;27.0;22.0;8.0;8.0;0.0;wheat;price;futur;corn;us
1388;23386;0.0;0.0;0.0;0.0;5.0;nasdaq;exchang;market;said;report
1389;19563;0.0;0.0;0.0;0.0;5.0;percent;labour;live;year;peopl
1390;49446;0.0;0.0;0.0;0.0;5.0;percent;yield;point;basi;investor
1391;52221;0.0;0.0;0.0;0.0;5.0;percent;bond;point;yield;basi
1392;40486;2.0;2.0;2.0;2.0;5.0;percent;price;govern;cost;state
1393;20307;0.0;0.0;0.0;0.0;5.0;spacex;space;launch;musk;say
1394;14707;5.0;6.0;5.0;0.0;1.0;cent;close;34;11;dec
1395;40341;0.0;0.0;0.0;0.0;5.0;triangl;elli;say;bikini;brand
1396;11037;0.0;0.0;0.0;0.0;5.0;100;21200;rapem;price;21000
1397;52900;0.0;0.0;0.0;0.0;5.0;bank;coutt;group;lender;billion
1398;45409;0.0;0.0;0.0;0.0;5.0;uk;year;percent;ftse;index
1399;27465;0.0;0.0;0.0;0.0;5.0;percent;germani;said;economist;volkswagen
1400;44803;0.0;0.0;1.0;0.0;5.0;get;venic;beach;monica;bar
1401;19859;45.0;35.0;19.0;17.0;0.0;wheat;futur;corn;price;us
1402;37374;0.0;0.0;0.0;0.0;5.0;electrolux;said;deal;applianc;brand
1403;6700;12.0;13.0;6.0;3.0;1.0;corn;wheat;mt;bean;usda
1404;6282;27.0;20.0;8.0;8.0;0.0;price;milk;wheat;futur;corn
1405;58977;0.0;0.0;0.0;0.0;5.0;china;said;us;would;sea
1406;57583;0.0;0.0;0.0;0.0;5.0;said;casey;tronox;asset;isnt
1407;55447;0.0;0.0;0.0;0.0;5.0;photograph;rueli;eric;bottl;vintag
1408;16687;7.0;6.0;1.0;6.0;0.0;market;viterra;grain;offic;intern
1409;5057;41.0;31.0;22.0;14.0;0.0;wheat;price;futur;corn;soybean
1410;50463;0.0;0.0;0.0;0.0;5.0;said;tuniu;compani;percent;tunius
1411;39317;0.0;0.0;0.0;0.0;5.0;said;carbon;million;committe;barker
1412;2438;14.0;18.0;9.0;13.0;1.0;bowl;farmer;farm;nation;corn
1413;45040;0.0;0.0;0.0;0.0;5.0;johnson;say;british;presid;obama
1414;10088;0.0;0.0;0.0;1.0;5.0;carswel;ukip;elect;parti;cameron
1415;26747;0.0;0.0;0.0;0.0;5.0;busi;said;labour;miliband;parti
1416;23451;0.0;0.0;0.0;0.0;5.0;fund;investor;hedg;equiti;altern
1417;45365;0.0;0.0;0.0;0.0;5.0;said;actavi;allergan;saunder;compani
1418;34940;0.0;0.0;0.0;0.0;5.0;drug;approv;sprout;flibanserin;sexual
1419;15587;0.0;0.0;0.0;0.0;5.0;said;walmart;compani;china;foreign
1420;59488;0.0;0.0;0.0;0.0;5.0;percent;fed;index;us;sinc
1421;50781;0.0;0.0;0.0;0.0;5.0;compani;employe;percent;401;plan
1422;17955;0.0;0.0;0.0;0.0;5.0;said;arri;googl;motorola;inc
1423;33690;0.0;0.0;0.0;0.0;5.0;said;deaton;europ;peopl;econom
1424;37296;38.0;24.0;11.0;12.0;0.0;wheat;price;corn;futur;market
1425;46206;0.0;0.0;0.0;0.0;5.0;sharp;hai;hon;said;foxconn
1426;33675;0.0;0.0;0.0;0.0;5.0;yahoo;search;agreement;microsoft;said
1427;6159;0.0;0.0;1.0;0.0;5.0;18600;price;17700;carri;tonn
1428;7604;0.0;0.0;0.0;0.0;5.0;audi;euro;said;billion;invest
1429;48476;1.0;1.0;12.0;1.0;2.0;soybean;oil;palm;year;said
1430;18891;0.0;0.0;0.0;0.0;5.0;ericsson;said;ventur;billion;stmicroelectron
1431;48129;0.0;0.0;0.0;0.0;5.0;earnest;loan;beryl;borrow;compani
1432;48547;0.0;0.0;0.0;0.0;5.0;canadian;dollar;bank;c;could
1433;9262;5.0;5.0;0.0;5.0;5.0;export;grain;requir;go;announc
1434;36633;0.0;0.0;0.0;0.0;5.0;percent;currenc;australia;rate;aussi
1435;599;0.0;0.0;0.0;0.0;5.0;percent;week;currenc;sterl;peso
1436;33329;28.0;21.0;9.0;9.0;0.0;wheat;price;corn;futur;palm
1437;44053;0.0;0.0;0.0;0.0;5.0;percent;price;london;increas;rental
1438;52333;0.0;0.0;0.0;0.0;5.0;percent;week;index;growth;profit
1439;34193;0.0;0.0;0.0;0.0;5.0;year;tesco;said;lewi;percent
1440;8939;0.0;0.0;0.0;0.0;5.0;china;debt;polici;maker;global
1441;55463;0.0;0.0;0.0;0.0;5.0;bombardi;busi;said;year;market
1442;31394;32.0;25.0;12.0;13.0;0.0;price;wheat;milk;futur;corn
1443;29550;0.0;0.0;0.0;0.0;5.0;said;jokowi;ministri;govern;new
1444;15768;0.0;0.0;0.0;0.0;5.0;christi;said;democrat;state;new
1445;38429;0.0;0.0;0.0;0.0;5.0;fifa;includ;organ;sport;said
1446;4357;0.0;0.0;0.0;0.0;5.0;bush;trump;safe;911;brother
1447;29714;0.0;0.0;0.0;0.0;5.0;emc;compani;said;busi;elliott
1448;13519;18.0;10.0;5.0;10.0;0.0;wheat;said;russian;grain;report
1449;41215;0.0;0.0;0.0;0.0;5.0;fund;said;govern;invest;expand
1450;26348;31.0;24.0;12.0;12.0;0.0;wheat;corn;futur;bung;price
1451;18630;0.0;0.0;0.0;0.0;5.0;pfizer;astrazeneca;said;would;compani
1452;11813;45.0;41.0;20.0;19.0;0.0;wheat;tonn;bushel;corn;us
1453;27487;0.0;0.0;0.0;0.0;5.0;california;state;moodi;rate;year
1454;224;1.0;0.0;0.0;0.0;5.0;beer;saison;ale;barrel;one
1455;18134;0.0;0.0;0.0;0.0;5.0;said;samsung;compani;lee;year
1456;30272;29.0;23.0;9.0;10.0;0.0;price;wheat;dairi;corn;futur
1457;20670;0.0;0.0;0.0;0.0;5.0;norway;view;crown;said;princ
1458;244;12.0;10.0;7.0;2.0;0.0;export;wheat;settl;corn;cent
1459;41600;0.0;0.0;0.0;0.0;5.0;iran;rouhani;deal;sign;said
1460;58739;2.0;0.0;0.0;0.0;5.0;beer;brew;ale;fall;season
1461;31473;0.0;0.0;0.0;0.0;5.0;parent;children;care;say;financi
1462;42974;0.0;0.0;0.0;0.0;5.0;said;sanusi;govern;bank;naira
1463;24930;0.0;0.0;0.0;0.0;5.0;percent;bmw;year;said;sale
1464;718;32.0;19.0;12.0;14.0;0.0;wheat;crop;15;week;pari
1465;60356;0.0;0.0;0.0;0.0;5.0;cabl;time;warner;charter;one
1466;8956;20.0;2.0;0.0;37.0;3.0;mill;market;indonesia;wheat;flour
1467;10752;14.0;13.0;13.0;8.0;0.0;13;close;million;us;crop
1468;15042;2.0;2.0;1.0;2.0;5.0;product;viterra;integr;vicepresid;financi
1469;38498;0.0;0.0;0.0;0.0;5.0;percent;octob;trade;bank;year
1470;31049;0.0;0.0;0.0;0.0;5.0;eu;uk;would;trade;world
1471;8298;0.0;0.0;0.0;0.0;5.0;ford;said;mondeo;car;year
1472;37561;0.0;0.0;0.0;0.0;5.0;takata;recal;million;vehicl;said
1473;17465;0.0;0.0;0.0;0.0;5.0;appl;tv;said;compani;iphon
1474;22113;33.0;26.0;14.0;15.0;0.0;wheat;fund;futur;corn;price
1475;47823;0.0;0.0;0.0;0.0;5.0;ackman;herbalif;said;compani;percent
1476;34010;1.0;1.0;0.0;1.0;5.0;whiski;year;malt;say;bottl
1477;46610;0.0;0.0;0.0;0.0;5.0;etf;bond;fund;bill;like
1478;5451;8.0;8.0;8.0;8.0;4.0;livestock;feed;farm;fefac;eu
1479;8155;15.0;6.0;0.0;5.0;0.0;wheat;grain;london;eu;month
1480;15066;0.0;0.0;0.0;0.0;5.0;us;coal;job;percent;gas
1481;22127;0.0;0.0;0.0;0.0;5.0;said;baer;tmobil;depart;deal
1482;57197;0.0;0.0;0.0;0.0;5.0;seri;coup;bmw;3;gran
1483;6860;10.0;4.0;1.0;2.0;0.0;mmt;wheat;export;abar;estim
1484;32775;28.0;27.0;11.0;9.0;0.0;wheat;corn;price;futur;market
1485;86;0.0;0.0;0.0;0.0;5.0;four;season;go;end;staff
1486;26775;0.0;0.0;0.0;0.0;5.0;report;volkswagen;nhtsa;automak;lawsuit
1487;22501;0.0;0.0;0.0;0.0;5.0;shih;cloud;acer;comput;compani
1488;45860;0.0;0.0;0.0;0.0;5.0;realiti;virtual;oculus;headset;video
1489;37790;0.0;0.0;0.0;0.0;5.0;davao;citi;said;new;land
1490;34350;0.0;0.0;0.0;0.0;5.0;fund;year;said;isaev;russia
1491;57243;0.0;0.0;0.0;0.0;5.0;yield;bond;month;point;basi
1492;11352;13.0;9.0;3.0;5.0;0.0;mmt;wheat;year;corn;nov
1493;15261;27.0;20.0;8.0;8.0;0.0;price;wheat;dairi;market;futur
1494;34094;0.0;0.0;0.0;0.0;5.0;bond;accord;million;intern;grenada
1495;10201;1.0;1.0;0.0;13.0;5.0;rice;mill;order;process;seed
1496;22958;0.0;0.0;0.0;0.0;5.0;compani;amd;read;said;su
1497;7185;0.0;0.0;0.0;0.0;5.0;medicar;would;said;billion;aid
1498;5071;1.0;1.0;0.0;1.0;5.0;contract;volum;month;year;minneapoli
1499;47812;0.0;0.0;0.0;0.0;5.0;yuan;percent;bank;new;china
1500;50957;0.0;0.0;0.0;0.0;5.0;percent;russian;investor;russia;ukrain
1501;25725;0.0;0.0;0.0;0.0;5.0;car;m4;bmw;nt;engin
1502;26213;0.0;0.0;0.0;0.0;5.0;percent;output;product;factori;novemb
1503;20297;0.0;0.0;0.0;0.0;5.0;hp;whitman;busi;ceo;hewlettpackard
1504;13532;0.0;0.0;0.0;0.0;5.0;china;walmart;retail;store;said
1505;17218;0.0;0.0;0.0;0.0;5.0;bank;euro;percent;billion;said
1506;26347;2.0;2.0;2.0;2.0;5.0;said;flood;calgari;compani;c
1507;22081;27.0;20.0;8.0;8.0;0.0;wheat;us;cattl;price;beef
1508;26278;0.0;0.0;0.0;0.0;5.0;ford;taurus;car;sedan;china
1509;37440;0.0;0.0;0.0;0.0;5.0;jaitley;said;rajan;minist;modi
1510;60063;0.0;0.0;0.0;0.0;5.0;duggan;said;scientolog;accord;million
1511;6541;50.0;41.0;18.0;24.0;0.0;wheat;tonn;corn;price;grain
1512;57463;0.0;0.0;0.0;0.0;5.0;penney;j;c;manag;year
1513;45726;0.0;0.0;0.0;0.0;5.0;rate;denmark;year;would;krone
1514;52432;0.0;0.0;0.0;0.0;5.0;percent;rupe;stanley;currenc;morgan
1515;558;22.0;20.0;13.0;10.0;0.0;close;wheat;mt;corn;15
1516;57475;0.0;0.0;0.0;0.0;5.0;valeant;ackman;philidor;said;compani
1517;17620;0.0;0.0;0.0;0.0;5.0;walmart;prime;amazon;servic;said
1518;31495;0.0;0.0;0.0;0.0;5.0;said;design;ando;japan;debat
1519;60073;3.0;3.0;4.0;3.0;5.0;syngenta;said;billion;deal;compani
1520;11516;0.0;0.0;0.0;0.0;5.0;gas;ukrain;suppli;meter;said
1521;1174;6.0;6.0;2.0;6.0;4.0;access;agreement;line;said;cbh
1522;42484;0.0;0.0;0.0;0.0;5.0;percent;southeast;asia;year;asian
1523;12027;26.0;13.0;3.0;23.0;0.0;miller;year;million;wheat;mill
1524;2476;2.0;3.0;1.0;2.0;5.0;cargil;leadership;execut;busi;manag
1525;17516;0.0;0.0;0.0;0.0;5.0;bank;percent;societ;general;said
1526;27646;37.0;30.0;18.0;19.0;0.0;wheat;price;sugar;corn;futur
1527;12359;0.0;0.0;0.0;0.0;5.0;said;oil;price;percent;inflat
1528;34058;30.0;23.0;11.0;11.0;0.0;wheat;corn;futur;price;market
1529;60182;0.0;0.0;0.0;0.0;5.0;airlin;said;india;percent;jet
1530;18073;35.0;28.0;11.0;16.0;0.0;wheat;viterra;price;glencor;corn
1531;59954;0.0;0.0;0.0;0.0;5.0;nevada;solar;custom;rooftop;said
1532;34326;0.0;0.0;0.0;0.0;5.0;spend;billion;pound;percent;welfar
1533;16676;1.0;1.0;1.0;1.0;5.0;said;quarter;second;growth;half
1534;36778;0.0;0.0;0.0;0.0;5.0;offic;anbang;blackston;said;new
1535;58662;0.0;0.0;0.0;0.0;5.0;said;bond;cent;compani;1mdb
1536;34780;0.0;0.0;0.0;0.0;5.0;co2;ppm;400;level;atmospher
1537;56385;0.0;0.0;0.0;0.0;5.0;juncker;said;greek;riga;plan
1538;14206;0.0;0.0;0.0;0.0;5.0;sustain;invest;investor;compani;stanley
1539;39058;0.0;0.0;0.0;0.0;5.0;group;said;peopl;bid;grid
1540;9561;0.0;0.0;0.0;0.0;5.0;mobil;mozilla;zte;said;cheng
1541;58659;1.0;1.0;1.0;1.0;5.0;najib;state;sarawak;voter;elect
1542;44762;11.0;11.0;10.0;11.0;4.0;banana;said;diseas;farm;spread
1543;20149;1.0;1.0;1.0;1.0;5.0;appl;factori;arizona;center;gt
1544;12547;0.0;0.0;0.0;0.0;5.0;weather;month;job;last;two
1545;28023;28.0;21.0;9.0;9.0;0.0;wheat;palm;oil;price;sustain
1546;52015;0.0;0.0;0.0;0.0;5.0;cseri;said;jetblu;bombardi;airlin
1547;28791;1.0;1.0;1.0;2.0;5.0;thailand;percent;medic;bangkok;thai
1548;29019;0.0;0.0;0.0;0.0;5.0;gas;coal;said;compani;carbon
1549;22327;0.0;0.0;0.0;0.0;5.0;korea;south;manufactur;said;tablet
1550;18001;28.0;21.0;9.0;9.0;0.0;price;wheat;market;corn;futur
1551;865;0.0;0.0;0.0;0.0;5.0;carlyl;fund;invest;equiti;privat
1552;51626;0.0;0.0;0.0;0.0;5.0;euro;billion;year;carmak;volkswagen
1553;29255;0.0;0.0;0.0;0.0;5.0;home;silver;bay;said;rental
1554;49461;0.0;0.0;0.0;0.0;5.0;dealer;compani;said;us;lawsuit
1555;5367;5.0;6.0;0.0;1.0;1.0;februari;januari;2015;index;product
1556;48078;0.0;0.0;0.0;0.0;5.0;busi;industri;loan;treasuri;said
1557;54663;0.0;0.0;0.0;0.0;5.0;technolog;blockchain;financi;bank;group
1558;20304;29.0;22.0;10.0;14.0;0.0;cotton;price;wheat;china;futur
1559;17993;0.0;0.0;0.0;0.0;5.0;jpmorgan;bank;investig;said;us
1560;8464;5.0;5.0;1.0;3.0;4.0;nt;expect;us;week;lower
1561;1941;0.0;0.0;0.0;0.0;5.0;liu;peopl;report;million;china
1562;38154;0.0;0.0;0.0;0.0;5.0;taiwan;said;china;percent;victori
1563;603;31.0;27.0;20.0;15.0;0.0;mmt;wheat;corn;15;close
1564;9072;62.0;46.0;28.0;41.0;0.0;mmt;wheat;year;estim;crop
1565;8077;0.0;0.0;0.0;0.0;5.0;discuss;rang;shrewsburi;less;tea
1566;51443;0.0;0.0;0.0;0.0;5.0;shenzhen;year;percent;visser;said
1567;26862;27.0;20.0;8.0;10.0;0.0;wheat;palm;oil;price;corn
1568;21562;28.0;21.0;9.0;9.0;0.0;wheat;futur;corn;price;d1
1569;51630;0.0;0.0;0.0;0.0;5.0;gold;year;price;rate;next
1570;25219;0.0;0.0;0.0;0.0;5.0;model;x;tesla;suv;women
1571;11685;16.0;16.0;9.0;4.0;4.0;14;close;wheat;corn;month
1572;8154;11.0;9.0;6.0;5.0;0.0;wheat;corn;point;cent;expect
1573;41747;0.0;0.0;0.0;0.0;5.0;korea;execut;north;korean;kim
1574;53878;0.0;0.0;0.0;0.0;5.0;oil;project;said;petrochem;qatar
1575;49927;0.0;0.0;0.0;0.0;5.0;eu;obama;percent;british;us
1576;42182;0.0;0.0;0.0;0.0;5.0;car;camaro;said;engin;mustang
1577;16607;27.0;20.0;8.0;8.0;0.0;price;wheat;corn;futur;market
1578;26227;0.0;0.0;0.0;0.0;5.0;reit;said;properti;price;real
1579;15662;10.0;12.0;0.0;8.0;1.0;sorghum;said;us;council;market
1580;55591;0.0;0.0;0.0;0.0;5.0;percent;bank;rubl;year;rate
1581;35474;1.0;0.0;0.0;0.0;5.0;say;iran;hassanzadeh;compani;oil
1582;31194;29.0;22.0;10.0;10.0;0.0;wheat;coffe;price;corn;futur
1583;50459;0.0;0.0;0.0;0.0;5.0;percent;london;said;develop;pound
1584;27983;31.0;24.0;11.0;12.0;0.0;wheat;coffe;price;futur;corn
1585;42253;0.0;0.0;0.0;0.0;5.0;snapchat;said;share;peopl;file
1586;55886;0.0;0.0;0.0;0.0;5.0;manag;china;investor;said;industri
1587;50304;0.0;0.0;0.0;0.0;5.0;coal;china;level;import;consumpt
1588;11960;0.0;0.0;0.0;0.0;5.0;nutrit;cargil;anim;global;said
1589;15059;23.0;11.0;8.0;12.0;0.0;wheat;pool;tonn;awb;grade
1590;24348;31.0;25.0;11.0;11.0;0.0;price;2013;wheat;corn;futur
1591;58431;0.0;0.0;0.0;0.0;5.0;puma;year;percent;euro;rihanna
1592;39221;0.0;0.0;0.0;0.0;5.0;said;sweden;loefven;polici;year
1593;44686;0.0;0.0;0.0;0.0;5.0;elkann;car;said;fiat;milan
1594;53968;0.0;0.0;0.0;0.0;5.0;trader;bank;suspend;percent;said
1595;27040;36.0;27.0;12.0;14.0;0.0;wheat;price;beef;corn;futur
1596;48253;0.0;0.0;0.0;0.0;5.0;diageo;spirit;percent;unit;mallya
1597;47290;0.0;0.0;0.0;0.0;5.0;levi;said;omnicom;wren;ceo
1598;24817;27.0;20.0;8.0;8.0;0.0;wheat;price;futur;corn;market
1599;40926;0.0;0.0;0.0;0.0;5.0;oil;cut;market;product;price
1600;12647;0.0;0.0;0.0;0.0;5.0;greec;minist;financ;greek;european
1601;23986;0.0;0.0;0.0;0.0;5.0;sap;player;hoffenheim;germani;team
1602;13711;2.0;2.0;0.0;2.0;5.0;manag;quinto;busi;market;philippin
1603;48764;0.0;0.0;0.0;0.0;5.0;percent;report;vancouv;foreign;buyer
1604;4436;6.0;4.0;1.0;4.0;0.0;northgat;cere;oper;hopper;grain
1605;24360;0.0;0.0;0.0;0.0;5.0;percent;said;bank;point;basi
1606;27031;28.0;21.0;9.0;9.0;0.0;wheat;price;futur;market;corn
1607;8430;0.0;0.0;0.0;0.0;5.0;obama;said;us;ukrain;critic
1608;8764;2.0;1.0;8.0;1.0;2.0;soy;lunasin;ingredi;xp;product
1609;23016;37.0;31.0;35.0;17.0;0.0;soybean;wheat;price;us;corn
1610;13746;22.0;11.0;6.0;11.0;0.0;barley;wheat;feed;mmt;french
1611;43402;0.0;0.0;0.0;0.0;5.0;sunni;us;said;carter;iraq
1612;12255;0.0;0.0;0.0;0.0;5.0;billion;quarter;profit;appl;day
1613;59601;0.0;0.0;0.0;0.0;5.0;springleaf;fortress;million;year;accord
1614;8375;8.0;4.0;9.0;0.0;2.0;close;cent;soybean;11;wheat
1615;29040;0.0;0.0;0.0;0.0;5.0;percent;sinc;govern;said;ringgit
1616;30668;0.0;0.0;0.0;0.0;5.0;said;cameron;eu;british;uk
1617;55695;0.0;0.0;0.0;0.0;5.0;percent;rose;bank;index;stock
1618;2005;0.0;0.0;0.0;0.0;5.0;commod;market;agricultur;product;fao
1619;59061;0.0;0.0;0.0;0.0;5.0;galleri;de;sole;knoedler;said
1620;17934;0.0;0.0;0.0;0.0;5.0;said;defens;itali;cut;f35
1621;10790;16.0;11.0;5.0;6.0;0.0;wheat;vs;year;corn;last
1622;49437;0.0;0.0;0.0;0.0;5.0;padoan;said;europ;leav;european
1623;23690;31.0;24.0;11.0;12.0;0.0;wheat;elder;price;corn;futur
1624;40485;0.0;0.0;0.0;0.0;5.0;gold;percent;bullion;sinc;newmont
1625;26657;0.0;0.0;0.0;0.0;5.0;vehicl;volkswagen;said;south;regul
1626;7259;1.0;1.0;0.0;1.0;5.0;fund;ethanol;us;produc;prospect
